fecha_transaccion,encrypt_rut,comuna,marca,detalle,brand_origin,retail,precio_de_lista_synt,margen_retail,margin_pct,loss_making,price_band,year,month,quarter
2014-02-21,bd4c5e79d004ecc2c46fec7fe5bee819f952e432d87bd101025942c75eae1604,LA GRANJA,Suzuki,ALTO 800 DLX,Incumbent,propio,3156988.473871839,186926.28125,0.059210314765814516,0,Economy,2014,2,1
2022-03-10,1e7b92c781d20ae539f09291c3c27e1938c8fe37d338008af4174302928bed1b,CERRILLOS,JAC Cars,S3 CE COMFORT 1.6 MT,Chinese,ces,8839448.115213731,494508.40625,0.05594335752691311,0,Premium,2022,3,1
2014-04-30,ae406643a4e26a902b387882e2508c188fe78de7266e8a3f73bcc8e7ed375969,TALCAHUANO,Renault,FLUENCE 2.0 SDN AUTHENTIQUE MT F2 NEW,Incumbent,ces,6665782.522493267,424302.4375,0.0636538074964519,0,Mid,2014,4,2
2017-12-22,1daed549edba739ab4a9d0b858a75fd71ba7bcdf587afb6953d6607f11a82417,BUIN,Renault,SYMBOL ZEN,Incumbent,ces,5041299.887910685,457166.0,0.09068415094612985,0,Economy,2017,12,4
2021-05-28,9e8e9aaf6c580ab6cc7881e8bec1bbea89a9b0a98050655c0fa076649fc6bd9f,PUERTO MONTT,Suzuki,CELERIO 1.0 GLX AC BT,Incumbent,ces,6858745.012882037,567394.9375,0.08272576636605146,0,Mid,2021,5,2
2013-10-18,77e796268cecbffb3082e42317f73b15ece1dc4ffb15838c8b3986265331f0ab,UNKNOWN,Samsung,SM3 1.6 SEDAN ENTRY DECO,Incumbent,ces,4501710.718182956,369075.59375,0.08198563098673997,0,Economy,2013,10,4
2018-06-28,0a5708ff77e5c56d3030cbd5597bb76476d43ba2a3543e7cd9386faddf3f8186,ESTACION CENTRAL,Changan,CS15 LUXURY PLUS CONNECT,Chinese,propio,5742758.649822041,301516.25,0.05250373006870896,0,Economy,2018,6,2
2018-02-17,cba05f04db618fa77bc54b970d6a2dd3c6a1d02f444b04a616d3b83699018551,OVALLE,Suzuki,VITARA 1.6 GLS,Incumbent,ces,8651490.80973057,493218.125,0.05700961092685482,0,Premium,2018,2,1
2009-07-25,ac4158b9f3ec1f60d687326e0273d6f0b620c4beda5e6c2521981529d443399f,SAN MIGUEL,Suzuki,SWIFT 1.5 GL,Incumbent,propio,6625617.627405203,493445.375,0.07447537765520713,0,Mid,2009,7,3
2013-04-22,c18ed369def20325be726af7bc48818e7441810bc08aefd9024e8c3ebddad9a1,VINA DEL MAR,Suzuki,CELERIO 1.0 GA,Incumbent,ces,3881793.089703872,308571.4375,0.079491984855777,0,Economy,2013,4,2
2021-07-31,a694defafe27aebb7799d46449c7107964502a98dd1b339a7e7e4da4288a6666,COQUIMBO,JAC Cars,T8 XE ADVANCE 2.0T DIESEL MT 4X4,Chinese,ces,13678464.60293356,1035737.8125,0.07572032699327012,0,Premium,2021,7,3
2015-08-03,bec2bc2168bc6bd33667bbdca68aa099673a66f8338e6dcf87b941d17f4dca05,SAN BERNARDO,Renault,SYMBOL 1.6 SDN PRIVILEGE,Incumbent,ces,6064181.960498061,189539.15625,0.03125551929092062,0,Economy,2015,8,3
2012-06-08,bb45adecd4fac28a59295de54d3495e785b4144e201928db04bf013c64d73a02,CURICO,Mazda,MAZDA2 SEDAN V MT,Incumbent,ces,6574681.120503138,339568.875,0.05164796113701313,0,Mid,2012,6,2
2021-09-06,44607e14a6a7bc67733f5cdabc5802d0424027008ad7aa5ab58d2b40db58a562,PROVIDENCIA,Mazda,NEW CX-9 GTX 2.5 T AWD 6AT,Incumbent,propio,27793003.940947805,2238814.0,0.08055314944569648,0,Premium,2021,9,3
2011-12-30,f1eb730613d63020dd79b7bf831114c297cbf66cec8b827fea2e617c30a20557,PUENTE ALTO,Geely,NEW CK 1.3 16V GS,Chinese,propio,3429625.852966048,185803.640625,0.05417606718362914,0,Economy,2011,12,4
2021-10-30,6855588e62390bcd7a86448df03718f7384f596672731d927079488cade17c8f,CHILLAN,Suzuki,SWIFT 1.2 GL SPORT,Incumbent,ces,8727610.437418826,696177.3125,0.07976723038819468,0,Premium,2021,10,4
2014-07-31,1afc4df522c25c9c9385b1a377a48c348b18997eb5b3f7dde44a975026ea731c,PUERTO MONTT,Suzuki,SWIFT SEDAN 1.2 GLA,Incumbent,ces,4830792.855957728,395125.90625,0.08179317930444864,0,Economy,2014,7,3
2009-11-25,77a073fb5ac136af96c0fc4f6b4da54b27c14da7809152fe95e7ba5b7e2a0d63,VITACURA,Samsung,SM3 1.6 SEDAN SE 3,Incumbent,propio,5834662.661053027,373287.71875,0.06397760083744582,0,Economy,2009,11,4
2020-09-11,52f9545ea25f5594601632bc3596ff2e913f8c8cd385f152f761937eeb15b144,RANCAGUA,Great Wall,M4 1.5 EN,Chinese,ces,6177058.713518445,324900.53125,0.052597934764479035,0,Mid,2020,9,3
2021-08-27,8b5c75e896e6f033592f388b24a45958baf6933bd2b32a670e9152e48f8737c3,VINA DEL MAR,Suzuki,SPRESSO 1.0 GLX ADVENTURE,Incumbent,ces,6801821.91373745,322016.6875,0.04734271075954398,0,Mid,2021,8,3
2019-02-12,b1308bafc14a95d83004e7eb91cd8d4b92fdd98a93b4eceb49bccd21fe380fdc,CURICO,Mazda,NEW MAZDA3 SDN S 1.6 4AT,Incumbent,ces,8723941.45967779,532696.3125,0.061061426760155565,0,Premium,2019,2,1
2021-11-26,b1b7646c091b068a31e25da768e45b3569f4a55a4e7618ab1a290913d21d30da,VINA DEL MAR,JAC Cars,JS2 LUXURY,Chinese,ces,7907339.859625422,698487.375,0.0883340525890951,0,Mid,2021,11,4
2020-10-21,2ae477f6a5b0a2bec94013cc98c4339c907c1d6d90113428ed869e611e416e5b,CALAMA,Changan,CX70 LUXURY MT,Chinese,ces,7993347.007615651,515294.15625,0.06446538049193337,0,Mid,2020,10,4
2019-05-16,ba3eee605d5f6b3e101f7bf25e1a875afd4819ab72813edc2375260661c3fefb,RANCAGUA,Changan,CX70 COMFORT MT,Chinese,ces,7039453.964979705,545859.1875,0.07754283076721188,0,Mid,2019,5,2
2011-06-20,024350da18d57b5a41a9b7250a81c34402096f7a23182dde36e8333bb8f954c5,SANTIAGO,Samsung,SM3 1.6 SEDAN ENTRY 3,Incumbent,propio,4790226.05461288,219533.6875,0.045829504703351946,0,Economy,2011,6,2
2009-10-13,166ccdd2f4169c5ade0a63449be4825d923fc6ce1524c1c6022b01e1170b8813,LA FLORIDA,Suzuki,SX4 SEDAN 1.6 GLX,Incumbent,propio,5882145.748892543,258487.796875,0.04394447331123453,0,Economy,2009,10,4
2009-10-30,de456e35b3d6fbc133fddb9638cc114468790da7d6d7c04a1623a621e99fe050,LA FLORIDA,Geely,MK RSI 1.5I 16V 5P GL,Chinese,propio,4539994.6820118185,278090.3125,0.06125344454737757,0,Economy,2009,10,4
2019-03-29,4d5364d919cfabc28a2f4e3cace9b34f7d3b7fca2489b37bd33edd0eb3813450,CONCEPCION,Mazda,NEW BT-50 DC 2.2 SDX HIGH 6MT 4X4 DI,Incumbent,ces,15378342.610633845,1052833.0,0.06846205905648019,0,Premium,2019,3,1
2010-12-31,40c2dce7fd6fc7b72a35e72ce024b0f0125db43f3593ee666cc32b28c8fd904e,CERRO NAVIA,Renault,SANDERO 1.6 HB STEPWAY,Incumbent,propio,6585470.604642015,318482.4375,0.048361378650070314,0,Mid,2010,12,4
2020-05-20,2485f680565d64f2b2c4e974410b1aed97a24cf065ff38e9c4c200bdb26b347b,PUERTO MONTT,Mazda,NEW CX-3 R 2.0 2WD AT,Incumbent,ces,11446997.301222168,601008.5,0.05250359410286851,0,Premium,2020,5,2
2019-08-09,2256fc824dfb3c2438777f9b44bddc34e709f7cbf6dda51e7db2adcd266902ee,LA GRANJA,JAC Cars,T6 DOBLE CABINA 2.0 4X2 SE,Chinese,ces,7868148.144814279,214757.4375,0.027294534056471958,0,Mid,2019,8,3
2016-08-31,bbef55abd2aa031121f511c64fa6d9f143b6cc62173093eb10710499e73d7d10,SAN PEDRO DE LA PAZ,Mazda,NEW CX-5 R 2.0 2WD 6AT I-STOP,Incumbent,ces,13623530.477220597,550777.8125,0.04042842003553596,0,Premium,2016,8,3
2014-03-31,861d2e8625a58d4e085b521603f94f9edc2fcbe100668aa887fdee46bd6db110,CONCON,Renault,LATITUDE 2.0 SDN DYNAMIQUE AT FASE 2,Incumbent,ces,9265820.916405294,507888.53125,0.054813117567465035,0,Premium,2014,3,1
2012-07-20,2297519e675b3f394242492ffefd64a49dc5b285cdd02f303216da5500143c3e,ISLA DE MAIPO,Great Wall,HAVAL H5 2.4 4X2 LX,Chinese,ces,7189247.298452228,473947.75,0.06592453011068852,0,Mid,2012,7,3
2020-09-25,a1be4a672c460f6075d35d4b41b4bf9fe282cd6f55cd1c2c3b4b148c3e3cf01b,SANTIAGO,Mazda,ALL NEW MAZDA6 SDN V 2.0L CA 6MT,Incumbent,ces,12887550.830525547,719908.8125,0.05586079325443425,0,Premium,2020,9,3
2021-03-24,df4aa50e8512ff26b37ca454712688e2799013dfb59ba6f399bfa736f483cd63,LA CISTERNA,Mazda,NEW CX-5 R 2.0 2WD 6AT,Incumbent,ces,15103808.701613989,695125.8125,0.04602321349751464,0,Premium,2021,3,1
2018-08-17,33da29b749b3dc309a40f0ea2077350bc8af66708b0890e67617146ad2a76e41,QUEILEN,Renault,"DUSTER ZEN 1,6L 5MT 4X2",Incumbent,ces,7508597.131977513,541549.375,0.07212390883160541,0,Mid,2018,8,3
2019-12-10,ec1dac03aa14fc76f25b16af8f050cb2bbef325945a33eb1029f4bcea004779c,LA SERENA,Mazda,NEW MAZDA3 SP 2.0L 6MT VOLANTE CUERO,Incumbent,ces,9524110.461725174,498486.375,0.05233941552896536,0,Premium,2019,12,4
2019-07-08,f9d7e8fd38b42a5ce1a18abf31e512d32776394da4f3f1553c5a887b18b0ed45,LA SERENA,Great Wall,M4 1.5 LE,Chinese,ces,5980188.593812846,570756.3125,0.09544118944518061,0,Economy,2019,7,3
2014-04-08,1fb158940eba6de27cbc25043fcfa9603abb4ff7d12a3c8615e3bb5ae451b515,QUILPUE,Suzuki,GRAND NOMADE 2.4 2WD GLX SPORT,Incumbent,ces,7560831.663634885,430063.90625,0.05688050275189514,0,Mid,2014,4,2
2016-01-14,fe1643d53558440199f2889f7eebbbe1ece7aadc25ede1143e89c1b34dcbce3e,QUILICURA,Suzuki,SWIFT 1.2 GL AC,Incumbent,propio,6568811.621739049,291163.09375,0.04432507895133039,0,Mid,2016,1,1
2021-09-29,8dc15a1127e018dee8fc954fc16635ec0986844822e16b8ff34542bff170d0b4,LOTA,Renault,SYMBOL ZEN 2 C,Incumbent,ces,7688210.637491516,454465.375,0.05911198280439953,0,Mid,2021,9,3
2018-06-13,22c287da17865787c35ce6220d917a1fde986b12b487c477010b766fcf1b53e9,RENCA,Suzuki,CELERIO 1.0 GLX AC BT,Incumbent,propio,4554017.356722915,248260.203125,0.05451454917239244,0,Economy,2018,6,2
2018-04-13,0eef444ab36402aeb9ed3a52797d19d22c87956aea5e0672dbfaeafb091a7eb8,LA REINA,Suzuki,SWIFT 1.2 GL AC,Incumbent,ces,5958841.58457546,289986.4375,0.04866490128729613,0,Economy,2018,4,2
2018-10-20,8d66b58eebb0fe093b73ac8c286059cd9e27243ef2d11141f176cac3b3038bf6,RANCAGUA,Great Wall,C30 1.5 COMFORT,Chinese,ces,4823269.339052824,503529.4375,0.10439587800396012,0,Economy,2018,10,4
2013-07-31,c78cacc1c7be11e892a4ad6253854b3b6ad5ed66afe20ab60fa5e9403aa42234,SAN ROSENDO,Suzuki,GRAND NOMADE 2.4 GLX SPORT,Incumbent,ces,8315076.789013167,474832.28125,0.05710497849850321,0,Mid,2013,7,3
2015-01-22,55e4b2fb4cac9d09a894f0ef7b76656b1c856c13600de063cf188175324d4ebe,PUDAHUEL,Suzuki,SWIFT 1.2 GL AC,Incumbent,ces,5404675.637236178,293188.0,0.05424710374477336,0,Economy,2015,1,1
2018-08-10,656b85214a753adaed14903fe6343e9679572b058cf89d1dd1f3e996947d01cb,LA FLORIDA,Great Wall,WINGLE 5 G 2.2 4X2 DELUXE,Chinese,propio,7155516.477812826,327590.0,0.045781461200705954,0,Mid,2018,8,3
2016-11-30,1e61c768a1bec1fcb551a065e540ffb452a439acb72e4b05e6a36973997b48c3,TALCA,Great Wall,HAVAL NEW H3 2.0 4X2 LE,Chinese,ces,8143361.282309384,678319.375,0.0832972222997866,0,Mid,2016,11,4
2011-03-24,d0abe4857d137eb69a0c87cc2e9d0169f3c5a94edd3ce7c9fe6fb2e459e60804,LAS CONDES,Mazda,MAZDA3 SPORT 1.6L V MT,Incumbent,propio,9186368.105285384,503697.625,0.054830986438503065,0,Premium,2011,3,1
2020-10-30,add2c6546cd50c11d7e3a2a2e4bf77c5e5d0c9e42ea1792442f865a6e4275059,IQUIQUE,Mazda,ALL NEW CX-30 GTX 2.0 2WD 6AT 7G,Incumbent,propio,17523768.03815593,1064779.0,0.0607619889558895,0,Premium,2020,10,4
2018-06-15,eb12b8b2961301f9ba522de5941c8d4ca0983ce02ccd5b2cd55d232cb700a7bf,LA SERENA,Renault,CLIO IV 1.2 HB EXPRESSION E6 F2 MT,Incumbent,ces,7234886.4311443325,533797.5,0.07378104757831976,0,Mid,2018,6,2
2017-05-29,b5629cc7da41a6328a7e0a9869a2e2ccea1394d19c263000441b740691075e49,OVALLE,Suzuki,BALENO 1.4 GLX,Incumbent,ces,8257020.577292081,540837.75,0.06550035148118398,0,Mid,2017,5,2
2019-04-18,d091bb6da0676c57dfa19b45bd5797ce6b031a2d7f2a84b59de436f43b558a04,QUINTA NORMAL,JAC Cars,S2 CE COMFORT 1.5 MT,Chinese,propio,4697705.767194842,252314.5625,0.05371016726121302,0,Economy,2019,4,2
2017-12-22,761d192cb7f686331fd986e6ae00ca2a1122e3460f277c84a902a456a2d964ba,SANTIAGO,Suzuki,SWIFT 1.2 GL SPORT AC,Incumbent,ces,5726780.152494074,260025.15625,0.04540512283097794,0,Economy,2017,12,4
2022-03-23,89e657e4862a4803bae7947d92f22ade116d39a57f734b9cb11bbc45464ff691,PADRE HURTADO,JAC Cars,JS3 1.6 LUXURY,Chinese,propio,9782216.191191008,853109.25,0.08721022244102866,0,Premium,2022,3,1
2016-07-22,cf02c5ad0eae8f4bd771eaede433ab8b0ebaa62934c9d3d6d0de94b4448cf5cd,LA REINA,Renault,CLIO IV 0.9 HB DYNAMIQUE E6 MT TURBO,Incumbent,ces,8411355.026562368,629437.9375,0.07483193082592361,0,Mid,2016,7,3
2012-11-29,5529a953c6221f535a27c67b36549baf9167b23dda958b59126b14fb1579eb54,SAN FERNANDO,JAC Cars,J2 1.0 5P SE,Chinese,ces,3689122.173549736,301848.71875,0.08182128553892701,0,Economy,2012,11,4
2018-05-31,deef2b072257f818353393253f3ec1419d1c8f970382e5c6eb2545a43a47ddce,CERRO NAVIA,Suzuki,BALENO 1.4 AT GLX,Incumbent,ces,8129525.265213144,530984.25,0.06531552983445688,0,Mid,2018,5,2
2021-05-30,1b12529c350155e563788c288f6e0d2001f0b80d9b722fca75101e2f2a09f7c6,TOCOPILLA,JAC Cars,JS2 COMFORT BICOLOR,Chinese,ces,6418232.052217247,421176.40625,0.06562187263149828,0,Mid,2021,5,2
2014-03-14,bbd0a54bb8bad43b4bda6f92f155e0ab91fc0ffb09765c466d6256d010d61eb0,SAN PEDRO DE LA PAZ,Suzuki,SWIFT 1.4 GA,Incumbent,ces,5584397.141232759,304580.1875,0.05454128347196377,0,Economy,2014,3,1
2021-04-30,306be0445d2457ea85cd4d52fdba8508647c19ffeab7e7388a65989de8f68b71,LA SERENA,Mazda,NEW CX-5 R 2.0 2WD 6MT,Incumbent,ces,15582900.368365996,1039663.8125,0.0667182480747015,0,Premium,2021,4,2
2011-06-16,db5cd1f15c801c7e70016677e23790db483fbd22d9a26e1da39fb8414aabfc46,LA CISTERNA,JAC Cars,REFINE 2.8 MB 12P SE DIESEL,Chinese,propio,9375521.864519743,465966.25,0.04970030007218899,0,Premium,2011,6,2
2022-02-25,1205ec6c2739d5ad2f8645fa63f81c5f960e37ed447b17f49c959f5d90002f9b,ANTOFAGASTA,Changan,CS35 PLUS COMFORT MT,Chinese,ces,10397537.040609902,846386.5625,0.0814026013270497,0,Premium,2022,2,1
2014-10-21,cc46c9cd78049fcab7f1e6079d23869aecb8fc5400c920369b826b01976525f0,GRANEROS,Changan,CV1 LUXURY,Chinese,ces,3291108.936926863,223772.078125,0.06799291132974514,0,Economy,2014,10,4
2012-04-26,cbc290e38c5eb8987baac5351c4377b4146c1b7a66de001762818a09646decb3,QUILICURA,Samsung,SM3 1.6 SEDAN ENTRY 3,Incumbent,propio,5560163.5584508255,238735.203125,0.042936723104511784,0,Economy,2012,4,2
2021-04-27,ecf708289f6fbdfb1ed38c7b3840a95037c6d342f20c27942d45ea7eeb4e6129,CHILLAN,Suzuki,BALENO 1.4 GLS,Incumbent,ces,8507700.478973689,746084.25,0.08769517119742355,0,Premium,2021,4,2
2021-12-23,1112857aab02b8e6d3febadb538d84b8e7e4c4c0d93eb0f5d52344d8dd5235fa,LAS CONDES,Mazda,ALL NEW MAZDA3 SP GTX 2.5 7G 6AT,Incumbent,ces,18157942.98852592,910603.9375,0.050149069091989906,0,Premium,2021,12,4
2012-11-23,2b5a81a83d80679c64f2a130b789ec6e0c5cbdf7ee7e235b87888c9be04f3909,COPIAPO,Suzuki,SX4 1.6 CROSSOVER,Incumbent,ces,6906741.857406087,385091.875,0.05575593861048486,0,Mid,2012,11,4
2021-11-14,459f746dabb62bcee7d8c525bf9b2aaad14205d1ffdd59da1f3ee90c8ddb8033,LO PRADO,Suzuki,SWIFT 1.2 GL,Incumbent,propio,8807982.90164,686935.625,0.07799011790453138,0,Premium,2021,11,4
2015-01-26,e85705412756af85ad87807db46101bf2f62dbc0f51750c56a88f05f21726c4a,PROVIDENCIA,Mazda,MAZDA2 SPORT S 5MT 1.5,Incumbent,ces,7464564.705108439,331642.09375,0.044428859129995606,0,Mid,2015,1,1
2022-03-17,9ccaec4c547c6f5b2c94583a92b821aea8b0f4b80bea9b294edee3f453ba5c68,SANTIAGO,Suzuki,BALENO 1.4 GLS,Incumbent,ces,9556068.526339104,636302.5625,0.06658622850455481,0,Premium,2022,3,1
2010-11-05,0c8c703240caee83b5a0ecff6ed52094e3879f408c009052b789cd9f0b328b69,RECOLETA,Samsung,SM3 1.6 SEDAN LE P 3,Incumbent,propio,5557534.12141556,349371.5625,0.06286449257301394,0,Economy,2010,11,4
2014-08-22,f57edb0e6235e2d09ce6a6b1982941b62ad62b7bc5c8f581a71e6729c1af9ed6,SANTIAGO,Mazda,MAZDA2 SPORT V 4AT 1.5 GT,Incumbent,propio,6938593.299259545,325743.125,0.04694656552860099,0,Mid,2014,8,3
2018-09-30,4c2840b1b66e9f7a0f3b9e67649208211a35a96df9180dac89ed6d152fdd2f96,MAIPU,Suzuki,ALTO K10 1.0 2AB GLX AC,Incumbent,propio,4321182.691950319,220525.3125,0.051033554519878045,0,Economy,2018,9,3
2020-12-03,71c22b708dcb2b56cb39a5f6231eb63210fb4c77660de5298871a2803026db1c,PENALOLEN,JAC Cars,S2 CE COMFORT SMART 1.5 MT,Chinese,ces,6928141.037623556,350558.90625,0.050599273938892894,0,Mid,2020,12,4
2021-11-08,c6b61c2169081dbe0f11aa48c3664414f27dab2192758371216a06002e5f97f4,BUIN,Mazda,NEW CX-5 R 2.0 2WD 6MT,Incumbent,propio,14501470.797623038,-1134706.25,-0.0782476664495295,1,Premium,2021,11,4
2013-03-20,328829ca1d7e29303cdc40d4724f4fbe4e8b825caddfb6f9ee804bb7c10968d2,VILLA ALEMANA,JAC Cars,J2 1.0 5P CE,Chinese,ces,3124971.862282875,201176.28125,0.06437698965488776,0,Economy,2013,3,1
2013-03-28,36fdf5dfeb4da76dd7f6f025975e38f5af6c3acb44d0162bde9f7dac8b474c5b,SANTIAGO,Suzuki,CELERIO 1.0 GLX AC,Incumbent,ces,4014859.8260356416,358991.59375,0.08941572291565555,0,Economy,2013,3,1
2019-12-15,5bfe3ef9211a94824d3d67d8d896621821fc185cb530d4d534bf6e0c32edb1d3,CONCHALI,Suzuki,S-CROSS II 1.6 AT GL,Incumbent,propio,8607522.37730577,538048.25,0.06250907362362429,0,Premium,2019,12,4
2012-05-31,0c2bb1e4a58d919e19ffd9762eeb627a0a9d742c0e71251831c225ca981a2265,LOS ANGELES,Suzuki,CELERIO 1.0 GLX SPORT AC,Incumbent,ces,4252684.75143191,287453.25,0.06759335967783936,0,Economy,2012,5,2
2017-01-19,7420692db699a01b64d8cd276f0bc593218c0265d4123a56c36be33208c71f0a,LA FLORIDA,Renault,SYMBOL 1.6 SDN EXPRESSION,Incumbent,ces,5074522.311844212,263361.90625,0.05189885669342687,0,Economy,2017,1,1
2020-08-04,d3622f113e0e46b2167ae781334b84bce1a5fd5aceab1bba228a5d56e14f0854,NUNOA,Renault,"DUSTER LIFE 1,6L 5MT 4X2",Incumbent,ces,6846628.684555126,479619.28125,0.07005189025833146,0,Mid,2020,8,3
2017-12-22,4a361a5c6113dd0e3241795f3d467e6be4edb3d71b7361d09b02ac0d6cac2ffe,PUERTO MONTT,JAC Cars,S2 CE COMFORT SMART 1.5 MT,Chinese,ces,6230701.139381344,279218.09375,0.044813270208900434,0,Mid,2017,12,4
2013-10-16,15e4e5b2bafb6ca5804572839cf0da3e45c7741ea611a690af94da8ce862ab3d,MAIPU,Great Wall,HAVAL H3 2.0 4X2 LE,Chinese,propio,6239787.407006843,405210.4375,0.0649397825709538,0,Mid,2013,10,4
2019-08-31,41d377af4989ab9863cc4d96fc3ad9a1281be84a0db60f3d5cb698c6724216c6,PUERTO MONTT,Renault,CLIO IV 0.9 HB DYNAMIQUE E6 F2 MT TURBO,Incumbent,ces,8468348.11176917,466554.4375,0.05509391339871709,0,Mid,2019,8,3
2022-02-22,90f35b3a1c2f5908f3a32b2829e0c36b2fbbdb95d64d7593ce1604a8dbb3f584,MACUL,Great Wall,WINGLE 5 G 2.2 4X2 ELITE,Chinese,propio,9841486.970398612,747732.0,0.0759775430531017,0,Premium,2022,2,1
2019-10-04,1130990077c37e9485d72ab32c8c6f63dd1236d4f3c14155ee3ca9e8f09b2429,LA PINTANA,Great Wall,"H6 1,5T COMFORT",Chinese,propio,7329525.677058763,577352.875,0.07877083735542403,0,Mid,2019,10,4
2018-04-24,6d8744066f505976411d3ab4a2b5c023a111519c1a91f0b83f20d765211b4d62,EL QUISCO,Suzuki,JIMNY 1.3 JLX AB SPORT AC PACK 1,Incumbent,ces,7579448.79359939,444134.5625,0.05859721130051804,0,Mid,2018,4,2
2019-12-26,5eb57ad2fe0e599d20e044d162f7763bc8c12fb15051966286f03d9b3aa58e3c,LA CRUZ,Great Wall,C30 1.5 COMFORT,Chinese,ces,4880244.949634675,439101.09375,0.08997521605608551,0,Economy,2019,12,4
2016-06-30,b7a53809d1da83d72c1378e02353837923f306eeb597da22bc8bfdb3acfc1192,HUALQUI,Suzuki,S-CROSS 1.6 4WD GLX,Incumbent,ces,10601391.716090497,677533.25,0.06390984015538818,0,Premium,2016,6,2
2020-02-17,731423dd49baacc6cd2d9ce293a9be57ad5eb38a1fd44ad63b8ee1f680feb631,LA SERENA,Great Wall,WINGLE 5 G 2.2 4X2 DELUXE,Chinese,ces,7286370.940944271,343600.0,0.047156534135424,0,Mid,2020,2,1
2011-11-10,d0e344245ecc4c8044ebcd62a77408ddc16ccb8ae35aa160f84bdb542d0ec0bb,CONCEPCION,Suzuki,SX4 1.6 CROSSOVER,Incumbent,ces,6301739.551732761,448911.25,0.07123608430890561,0,Mid,2011,11,4
2017-12-27,692332699c280e6d97e9d6faa3bf854bacfd907ec789a14418f1c509d2f2b6a1,QUILLOTA,Renault,SYMBOL ZEN,Incumbent,ces,5345777.209056678,454874.0,0.08509033994708275,0,Economy,2017,12,4
2021-04-30,bdff300c5900d41696079af4cbbddd77523da20b4b1e5def346823528e9f6df7,PALENA,JAC Cars,T8 CE COMFORT 2.0T DIESEL MT 4X4,Chinese,ces,12668571.73893324,915569.75,0.07227095278517133,0,Premium,2021,4,2
2017-06-30,a739f79013daf4062735398364a9c2e77b4e41978aed76cac2b43ec20f1dadbb,PENALOLEN,Suzuki,SWIFT 1.6 SPORT,Incumbent,ces,8360328.949281668,330250.875,0.03950213885165076,0,Mid,2017,6,2
2017-08-04,826854bce7be4c433de0456dc7d1d2252f40b0f7a00c845579474e881893b655,TEMUCO,Suzuki,SWIFT 1.2 GL AC,Incumbent,ces,5881314.108676782,266104.4375,0.04524574484253656,0,Economy,2017,8,3
2012-03-16,8e363ea2167ba07a7e66a0b177e7eb5c73b5ba1492b792d08dedd7bcffdd39f2,COQUIMBO,Geely,LC 1.3 GX,Chinese,ces,3613443.867793531,195030.078125,0.053973462785265505,0,Economy,2012,3,1
2016-02-18,4bd713fc76579e510815092baac7bdc0bb241bac2c99923a6210e0bce093723e,LA REINA,JAC Cars,SUNRAY 2.8 15 A. LES EXECUTIVE DIESEL,Chinese,propio,17265174.47837978,787500.75,0.04561209334931098,0,Premium,2016,2,1
2013-01-22,833a151eb383a0c63cc18d5b32afce52598f7b6371cac7ad58a1c4f9705bbed6,SAN BERNARDO,Mazda,MAZDA2 SPORT S 5MT AC,Incumbent,propio,6077778.5423465725,320374.09375,0.05271236711206437,0,Economy,2013,1,1
2021-10-04,d9cbe60e8cb54a59210951519704c51bca7d4d15ce02ce9fabb82ebffd081b62,PUENTE ALTO,Haval,HAVAL H6 3GEN 2.0T AT 2WD DELUXE,Chinese,propio,12777348.847684173,-924475.8125,-0.07235270974600935,1,Premium,2021,10,4
2013-11-29,a78790d9fd4e3930c8884eeb9b161658f9b96e9628b46188d1ec558e4de62264,SANTIAGO,Mazda,NEW MAZDA6 2.0 6MT,Incumbent,propio,10773621.45096129,609660.875,0.05658829556755981,0,Premium,2013,11,4
2020-07-28,65fc44504d70b553b971fc79cf4ed4008f407056d95ecac384f146c93a42cf52,TEMUCO,JAC Cars,S2 PLUS 1.5 MT,Chinese,ces,6296161.458797512,401008.40625,0.06369093436917476,0,Mid,2020,7,3
2021-08-27,81fe7c7a9d2afaa349ce4dd5c105749228a2a15f31fc30728feb158583507c56,RECOLETA,Suzuki,BALENO 1.4 GL.,Incumbent,propio,8510883.026940392,714164.875,0.08391195986825091,0,Premium,2021,8,3
2017-05-31,ec3c78c8f06059d0dbdf4fa6ac38aa0d76d2207658c0baa4f6714cee272df04d,SANTIAGO,Suzuki,BALENO 1.4 AT GLX,Incumbent,ces,8526018.279011037,585547.25,0.06867769113766428,0,Premium,2017,5,2
2015-07-14,f346354fdf99a18bf15a15b0d169f39d91a5b804c5c72752508dead27f537aa0,LINARES,Geely,GC7 1.5 GL,Chinese,ces,5758486.323854907,217835.0,0.0378285173827025,0,Economy,2015,7,3
2013-03-16,c24cee20f45d24622de9c3be65a73054c8ebc9b2dad720dcac92d0d7939a7114,PENAFLOR,Suzuki,ALTO 800 GL2,Incumbent,propio,3086780.306876613,150043.203125,0.04860831941642863,0,Economy,2013,3,1
2020-01-14,f158773326155a69e284472e3d6081c84e815bbbc5ceba307e3c73e0aae563dd,INDEPENDENCIA,Suzuki,VITARA II 1.6 GLX,Incumbent,propio,11116204.50376711,729370.6875,0.06561328439512133,0,Premium,2020,1,1
2017-12-27,cc63fd2009dc2ccffec621ec0e2a05c18ac3d5e224d04f8c9d73b44649b772bd,SAN MIGUEL,Great Wall,C30 1.5 COMFORT AMT,Chinese,ces,5570746.010960778,408548.53125,0.07333820828416089,0,Economy,2017,12,4
